datetime,Temperature,Humidity,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_UVA,QV2M,RH2M,PRECTOTCORR,WS10M,Inflation,Load
2009-08-17 06:00:00,23.590014,0.9093607,0.06071528,0.2945928,8.015138,18.981817,89.81884,0.22963107,2.6361299,0.58,32952.203
2009-08-17 07:00:00,23.757542,0.9454069,0.35576344,2.2733178,16.447222,18.254387,92.21383,0.32454985,2.892695,0.58,25170.303
2009-08-17 08:00:00,23.45708,0.9243682,0.011453306,0.02613008,1.7318107,18.655787,89.566345,0.2794142,2.0117035,0.58,32991.168
2009-08-17 09:00:00,26.143606,0.7934003,1.183059,7.146254,41.284237,17.413265,66.84731,0.4903421,0.66964775,0.58,67612.59
2009-08-17 10:00:00,28.11525,0.77614546,1.2757726,6.989367,44.332012,18.508118,73.342995,0.12510689,3.527358,0.58,49780.586
2009-08-17 11:00:00,29.29626,0.7146631,1.409151,6.995277,42.421753,17.67456,64.81685,0.37248152,1.7460843,0.5854892,49114.566
2009-08-17 12:00:00,26.988064,0.8096197,0.5092682,2.9435382,22.245039,19.179472,77.99569,0.15900323,2.101785,0.58,48543.773
2009-08-17 13:00:00,27.575191,0.763071,0.5758138,3.3395698,24.843454,18.708538,73.47417,0.18687645,2.4760575,0.58,46137.523
2009-08-17 14:00:00,25.39999,0.84840536,0.4279582,2.541307,21.270563,19.210587,85.37646,0.1500945,3.7954931,0.58,39739.63
2009-08-17 15:00:00,26.269257,0.79483795,0.5218986,3.1921291,23.349579,18.535397,77.78819,0.151921,3.0443718,0.58,49421.62
2009-08-17 16:00:00,24.15255,0.94762343,0.35533887,2.3437953,13.812719,19.006775,90.784424,0.16425844,1.797408,0.58,26641.61
2009-08-17 17:00:00,27.694555,0.8333935,0.25992292,1.5321071,15.2370405,19.594551,79.84206,0.06263514,2.920931,0.58,46346.875
2009-08-17 18:00:00,26.12539,0.8811517,0.32092676,1.7699949,19.095388,20.94257,91.445045,0.29800248,2.457549,0.58,53389.918
2009-08-17 19:00:00,27.669353,0.9203795,0.30889642,1.8384844,15.77694,20.33059,87.31824,0.10582038,2.3167279,0.58,49495.47
2009-08-17 20:00:00,25.930231,0.9193828,0.3455832,2.1266694,14.511771,19.585175,87.44562,0.1901838,2.0977166,0.58,36866.23
2009-08-17 21:00:00,24.253998,0.94905514,0.3150377,2.029989,11.652017,19.239315,83.58631,0.20542336,0.7194719,0.58,37417.727
2009-08-17 22:00:00,24.980722,0.89331514,0.36293143,2.2113652,12.750693,19.24093,88.8067,0.20914026,2.4952455,0.58,34156.17
2009-08-17 23:00:00,24.980722,0.89331514,0.36293143,2.2113652,12.750693,19.24093,88.8067,0.20914026,2.4952455,0.58,34156.17
2009-08-18 00:00:00,24.980722,0.89331514,0.36293143,2.2113652,12.750693,19.24093,88.8067,0.20914026,2.4952455,0.58,34156.17
2009-08-18 01:00:00,24.980722,0.89331514,0.36293143,2.2113652,12.750693,19.24093,88.8067,0.20914026,2.4952455,0.58,34156.17
2009-08-18 02:00:00,25.295397,0.9374105,0.3491668,1.9716462,11.215859,19.08977,90.72475,1.2136548,2.4338756,1.6182922,29585.473
2009-08-18 03:00:00,25.080122,0.9386476,0.36585376,2.0197392,14.077017,19.45436,88.81331,0.8573471,2.5072834,0.58189887,29105.537
2009-08-18 04:00:00,24.10109,0.8945662,0.28283468,1.4251043,10.665006,19.43703,85.76063,0.4829424,2.0749252,1.615595,27534.938
2009-08-18 05:00:00,26.166948,0.86737055,0.33152145,1.8142214,12.076255,19.596628,86.651825,0.76065516,2.1914148,1.6141583,35188.35
2009-08-18 06:00:00,23.592146,0.80467075,0.34267887,1.7763792,13.893738,19.963005,87.58047,0.67476344,2.8784962,1.6150951,51565.22
2009-08-18 07:00:00,24.932312,0.97086245,0.38170904,1.8653773,12.006304,19.066204,83.07138,0.13412485,1.1102451,1.6092646,25826.41
2009-08-18 08:00:00,24.159307,0.9361529,0.07626684,0.3787466,8.76929,19.59987,91.67191,0.44426966,2.1461875,0.58,31562.523
2009-08-18 09:00:00,23.679153,0.77107656,0.13926266,0.70731825,9.295743,19.375961,88.31124,0.8081271,2.8552027,0.7034339,36723.07
2009-08-18 10:00:00,31.783539,0.85505474,2.1756127,11.827343,61.02892,18.452463,70.69442,0.09318118,4.820495,0.58,62760.71
2009-08-18 11:00:00,29.260601,0.7967829,1.3708712,7.0547647,43.122986,18.50452,72.3287,0.80854076,3.451554,0.64344066,52285.215
2009-08-18 12:00:00,26.6514,0.76748765,0.5619295,3.196867,25.056156,18.700106,77.547264,0.10090701,3.288457,0.58,47949.258
2009-08-18 13:00:00,23.520262,0.9378528,0.024512507,0.08758748,5.5596986,20.10977,93.21159,0.553984,2.1307952,0.58,38786.645
2009-08-18 14:00:00,25.90816,0.9371561,0.37528616,2.1990118,17.369413,20.054043,90.10928,0.72166616,2.2517211,0.58,35026.977
2009-08-18 15:00:00,24.784687,0.8074153,0.43983993,2.1904635,14.049983,18.315088,74.76002,1.2543176,1.0553206,1.5986266,46097.133
2009-08-18 16:00:00,25.675552,0.90241,0.015952032,0.04855612,3.056764,19.379717,82.22295,0.15767142,1.5985277,0.58,45276.57
2009-08-18 17:00:00,24.184906,0.97003543,0.35641986,2.3976839,13.628731,19.388533,92.21572,0.26721025,1.2407938,0.58,28369.643
2009-08-18 18:00:00,25.969187,0.9368472,0.3575893,2.1515677,15.696022,19.873438,88.6026,0.335207,2.1564143,0.58,35422.895
2009-08-18 19:00:00,26.894657,0.90415025,0.34085852,2.0471973,15.283888,19.35797,81.80657,0.13839427,1.4348937,0.58,40276.973
2009-08-18 20:00:00,26.087341,0.9068413,0.017527623,0.05558367,3.565134,20.531416,88.39074,0.49180627,1.222395,0.58,49417.207
2009-08-18 21:00:00,27.665237,0.9312998,0.29106742,1.6723498,15.368161,20.77666,90.31965,0.18191095,2.1636302,0.58,47500.363
2009-08-18 22:00:00,24.328989,0.9604803,0.3665075,2.432917,12.557963,19.12475,94.32272,0.08822538,2.4323,0.58,30602.922
2009-08-18 23:00:00,24.328989,0.9604803,0.3665075,2.432917,12.557963,19.12475,94.32272,0.08822538,2.4323,0.58,30602.922
2009-08-19 00:00:00,24.328989,0.9604803,0.3665075,2.432917,12.557963,19.12475,94.32272,0.08822538,2.4323,0.58,30602.922
2009-08-19 01:00:00,24.449696,0.9829193,0.34940875,2.0388145,15.553275,19.422373,90.87885,0.42122155,1.7468665,0.58,25097.104
2009-08-19 02:00:00,24.573532,0.9686054,0.35957366,2.164123,15.332989,19.080992,89.38519,0.23336755,2.01629,0.58,26074.791
2009-08-19 03:00:00,24.91173,0.97218364,0.3623751,2.1153631,15.148483,19.268702,88.3768,0.21343985,1.8595319,0.58,27649.994
2009-08-19 04:00:00,25.041645,0.9403166,0.3725177,1.9959793,12.929148,19.422615,88.08361,0.23233607,2.458252,1.6002414,26776.988
2009-08-19 05:00:00,23.39328,0.9164923,0.33349222,2.172459,14.592152,18.45029,91.51134,0.15334569,2.469725,0.58,26631.967
2009-08-19 06:00:00,25.142141,0.85756814,0.24321887,1.2847028,11.831369,19.261997,84.80397,1.4843856,2.1261647,1.5775701,31086.04
2009-08-19 07:00:00,23.944798,0.9295297,0.058820345,0.28255767,6.9895735,19.142641,90.25113,0.35473207,2.0464716,0.58,30830.07
2009-08-19 08:00:00,23.944798,0.9295297,0.058820345,0.28255767,6.9895735,19.142641,90.25113,0.35473207,2.0464716,0.58,30830.07
2009-08-19 09:00:00,25.203419,0.6803157,0.6043236,3.3274205,23.618765,19.027359,80.1455,0.6848705,2.9467912,0.58,45101.934
2009-08-19 10:00:00,25.072243,0.7897623,0.1679392,0.82843125,11.5811405,19.183891,83.921005,2.8890913,2.3205,1.5927293,49071.844
2009-08-19 11:00:00,26.954308,0.7768925,0.6203211,3.591433,26.049126,18.628418,74.42831,0.1858544,2.1071982,0.58,48892.49
2009-08-19 12:00:00,27.849379,0.8201507,0.7317071,4.1372027,30.16847,19.72971,81.09501,0.2725946,2.5604937,0.58,62112.625
2009-08-19 13:00:00,27.849379,0.8201507,0.7317071,4.1372027,30.16847,19.72971,81.09501,0.2725946,2.5604937,0.58,62112.625
2009-08-19 14:00:00,23.65015,0.8718546,0.34029856,1.7295256,11.570465,19.005096,80.93095,0.8545873,1.5893929,1.6165411,47514.168
2009-08-19 15:00:00,26.01632,0.89130485,0.02049391,0.071443245,4.409735,18.867853,79.08977,0.12631062,1.4923332,0.58,45176.57
2009-08-19 16:00:00,26.074,0.8801902,0.2927811,1.7549884,16.443054,20.324009,88.308784,0.081253275,2.6355894,0.58,43382.223
2009-08-19 17:00:00,25.763483,0.87341285,0.35925564,2.0954108,15.263182,18.86098,79.86828,0.09030057,1.9179987,0.58,39588.14
2009-08-19 18:00:00,26.703289,0.9089787,0.029930688,0.12291226,4.4808817,19.41228,79.170364,0.10948759,1.2327703,0.58,42440.848
2009-08-19 19:00:00,24.929026,0.88531977,0.35511154,2.2057633,13.481202,19.147398,81.15307,0.09746441,1.2925522,0.58,38258.023
2009-08-19 20:00:00,25.156591,0.93816185,0.29353625,1.6851423,11.240343,18.987347,74.568054,0.09953906,0.37082317,0.58,45091.895
2009-08-19 21:00:00,25.145016,0.9027761,0.43261525,2.5346446,13.426394,18.851633,79.19092,0.057681963,0.6781158,0.58,33368.855
2009-08-19 22:00:00,25.542868,0.9359978,0.34921306,2.203919,13.651728,19.493837,90.216866,0.14682586,2.3727617,0.58,34982.39
2009-08-19 23:00:00,25.542868,0.9359978,0.34921306,2.203919,13.651728,19.493837,90.216866,0.14682586,2.3727617,0.58,34982.39
2009-08-20 00:00:00,25.542868,0.9359978,0.34921306,2.203919,13.651728,19.493837,90.216866,0.14682586,2.3727617,0.58,34982.39
2009-08-20 01:00:00,25.542868,0.9359978,0.34921306,2.203919,13.651728,19.493837,90.216866,0.14682586,2.3727617,0.58,34982.39
2009-08-20 02:00:00,24.982206,0.9829302,0.36263776,2.0937564,15.602432,19.233412,90.9014,0.15477976,2.3544552,0.58,25928.465
2009-08-20 03:00:00,25.15523,0.93715376,0.3788258,1.9723085,12.958627,19.516285,86.64242,0.2555152,2.258758,1.5978738,26107.766
2009-08-20 04:00:00,24.088642,0.94566244,0.35888925,2.1568077,13.310005,18.848389,90.38748,0.23366572,2.092782,0.58,25489.78
2009-08-20 05:00:00,24.879995,0.90199333,0.34631187,1.9084886,11.82257,19.087765,86.19704,0.97707516,2.0967684,1.6147016,32391.746
2009-08-20 06:00:00,24.184105,0.86981,0.16025053,0.8147291,8.677799,19.59414,87.42865,0.5293699,2.4318812,1.6134564,32559.809
2009-08-20 07:00:00,24.791363,0.9750922,0.35622403,2.0292552,14.242787,19.311562,85.32512,0.12661667,1.029267,0.58,28490.047
2009-08-20 08:00:00,24.942314,0.9295941,0.3504267,2.0891452,15.4757185,19.405476,88.0634,0.3298457,1.9506457,0.58,30882.05
2009-08-20 09:00:00,27.518732,0.70301306,0.3777259,2.1361842,13.401066,19.296804,82.62947,0.80216026,2.195987,1.6118052,42061.754
2009-08-20 10:00:00,29.655706,0.7912755,1.8775338,10.258074,55.63791,19.053577,79.509926,0.50615305,5.185438,0.58,58601.812
2009-08-20 11:00:00,27.102898,0.8084352,0.9641199,4.9847946,32.16816,17.963053,68.32366,0.10601089,1.1255189,0.58,63798.605
2009-08-20 12:00:00,29.026546,0.65419066,0.44358265,2.476531,15.6892395,19.228983,80.142784,0.47896245,2.6237783,1.6163584,46938.707
2009-08-20 13:00:00,29.026546,0.65419066,0.44358265,2.476531,15.6892395,19.228983,80.142784,0.47896245,2.6237783,1.6163584,46938.707
2009-08-20 14:00:00,29.026546,0.65419066,0.44358265,2.476531,15.6892395,19.228983,80.142784,0.47896245,2.6237783,1.6163584,46938.707
2009-08-20 15:00:00,25.446276,0.8876873,0.4463973,2.4786968,16.93913,18.381672,74.99786,0.4297971,0.7422569,0.58,44581.355
2009-08-20 16:00:00,28.674896,0.83785343,0.34116888,1.9582062,18.694763,19.802269,77.09796,0.08310038,1.7717485,0.58,51490.12
2009-08-20 17:00:00,25.776567,0.8802346,0.36174637,2.1979775,16.235367,19.100206,83.359184,0.11624558,2.3821635,0.58,38759.363
2009-08-20 18:00:00,26.981575,0.87665904,0.31079623,1.8756679,16.56126,19.589432,83.22183,0.097298704,2.6855872,0.58,44690.934
2009-08-20 19:00:00,25.819996,0.9652581,0.35828593,2.2274961,15.763102,19.967861,92.492035,0.22961995,2.6811292,0.58,33024.957
2009-08-20 20:00:00,25.032755,0.9468505,0.070613265,0.34724846,10.107197,20.946983,93.75724,0.45053202,1.6804397,0.58,49230.863
2009-08-20 21:00:00,25.633545,0.94634587,0.34268147,2.0331645,19.897943,20.948416,94.25654,0.5319136,2.0937095,0.58,46932.047
2009-08-20 22:00:00,25.446093,0.95567274,0.38286778,2.4134853,12.460055,19.606285,92.3383,0.11942255,2.0517304,0.58,34714.387
2009-08-20 23:00:00,25.446093,0.95567274,0.38286778,2.4134853,12.460055,19.606285,92.3383,0.11942255,2.0517304,0.58,34714.387
2009-08-21 00:00:00,25.446093,0.95567274,0.38286778,2.4134853,12.460055,19.606285,92.3383,0.11942255,2.0517304,0.58,34714.387
2009-08-21 01:00:00,25.446093,0.95567274,0.38286778,2.4134853,12.460055,19.606285,92.3383,0.11942255,2.0517304,0.58,34714.387
2009-08-21 02:00:00,25.132484,0.9689123,0.3687541,1.9289274,12.241994,19.495516,90.49974,0.1467813,2.4896233,1.6161642,26066.045
2009-08-21 03:00:00,23.620659,0.94843364,0.043300956,0.19609368,6.174076,18.645132,90.73071,0.49673763,1.9176012,0.58,24945.059
2009-08-21 04:00:00,25.198359,0.9394973,0.3660725,2.0350327,12.270038,19.110722,89.13842,0.42000332,2.3954759,1.6126593,28111.387
2009-08-21 05:00:00,25.145845,0.9800978,0.37844494,1.7802496,11.499693,19.177406,84.35113,0.17196645,0.9562363,1.6146647,25947.592
2009-08-21 06:00:00,25.000916,0.9511215,0.35440785,2.1126215,15.737139,19.309584,88.806244,0.24762125,2.0854766,0.58,29054.162
2009-08-21 07:00:00,26.0545,0.751841,0.362009,1.9822547,12.763611,19.416685,84.04028,0.4793088,2.3722389,1.6141642,39695.664
2009-08-21 08:00:00,24.59192,0.962747,0.35786164,2.2250657,14.384922,19.066433,90.83089,0.119379416,2.2559972,0.58,27885.238
2009-08-21 09:00:00,29.205894,0.7356014,1.9068825,10.335168,56.110447,17.718918,71.50387,0.10181024,4.93697,0.58,54047.938
2009-08-21 10:00:00,25.535175,0.73365694,1.0462617,5.9090695,36.07649,17.717743,70.49473,0.3063367,1.9080951,0.58,61348.953
2009-08-21 11:00:00,25.356987,0.8393846,0.17821988,0.9381299,15.425322,19.80851,87.44986,0.2678163,2.5596473,0.58,43372.87
2009-08-21 12:00:00,24.758934,0.9524765,0.36413458,2.2357857,15.114901,19.237295,91.60368,0.22654448,2.3153164,0.58,28222.896
2009-08-21 13:00:00,25.404165,0.93291855,0.37101296,2.1328876,16.706802,19.860159,90.3622,0.617936,2.1744337,0.58,34180.4
2009-08-21 14:00:00,25.404165,0.93291855,0.37101296,2.1328876,16.706802,19.860159,90.3622,0.617936,2.1744337,0.58,34180.4
2009-08-21 15:00:00,26.227533,0.9013271,0.37383664,2.2206357,16.984692,19.666267,85.38449,0.18333104,1.9266108,0.58,38034.418
2009-08-21 16:00:00,24.718662,0.9274021,0.043459166,0.19750223,6.3660665,19.457638,87.61047,0.21863098,1.8522507,0.58,39474.453
2009-08-21 17:00:00,27.518002,0.8586362,0.29741603,1.7626793,14.894169,19.427252,77.2754,0.08384149,1.9164214,0.58,47115.6
2009-08-21 18:00:00,25.498209,0.9325031,0.3460127,2.0844564,14.299795,19.597744,88.920815,0.14220525,2.171523,0.58,35220.06
2009-08-21 19:00:00,25.52641,0.9269672,0.31220606,1.9956759,13.335215,19.420738,82.23143,0.23520017,0.9614963,0.58,34909.492
2009-08-21 20:00:00,26.354836,0.9293044,0.123945095,0.6651022,9.371534,19.987122,87.850266,0.1595342,1.9817883,0.58,43486.9
2009-08-21 21:00:00,26.761915,0.9374663,0.30950937,1.835247,13.874922,19.977638,87.92312,0.17298901,1.8914546,0.58,38575.535
2009-08-21 22:00:00,25.476164,0.94720757,0.37346965,2.4041362,13.016516,19.320839,91.83503,0.12701093,2.4014955,0.58,33226.066
2009-08-21 23:00:00,25.476164,0.94720757,0.37346965,2.4041362,13.016516,19.320839,91.83503,0.12701093,2.4014955,0.58,33226.066
2009-08-22 00:00:00,25.476164,0.94720757,0.37346965,2.4041362,13.016516,19.320839,91.83503,0.12701093,2.4014955,0.58,33226.066
2009-08-22 01:00:00,24.323519,0.9587101,0.37106794,2.1816833,17.52508,18.320156,90.733795,0.91670936,2.1901379,0.58,21888.139
2009-08-22 02:00:00,24.31612,0.954996,0.35436463,2.0759785,15.695222,19.116282,90.191605,0.50137025,1.9270052,0.58,25643.652
2009-08-22 03:00:00,23.74686,0.9338653,0.3480241,2.2085617,14.271521,18.920694,90.97586,0.7352889,1.5774164,0.58,24660.783
2009-08-22 04:00:00,23.276321,0.7915468,0.32828248,1.8587487,12.754885,19.255112,90.07942,0.287796,2.8125148,0.58000004,24924.824
2009-08-22 05:00:00,27.552532,0.8276991,0.293176,1.6621996,10.386336,18.88192,85.88794,0.85755515,2.2160406,1.6147183,32279.418
2009-08-22 06:00:00,25.194054,0.96180356,0.3748212,2.0593417,14.3697,19.051071,83.02619,0.25799036,1.0183568,0.58,28009.54
2009-08-22 07:00:00,23.668644,0.7181915,0.13487653,0.692568,14.850936,18.772524,82.79518,0.3495771,3.2028165,0.58,41875.527
2009-08-22 08:00:00,23.511133,0.85037416,0.34969416,2.1268923,12.341122,18.477436,90.175766,0.54590946,2.4197078,0.58000004,26239.32
2009-08-22 09:00:00,27.208527,0.7590312,1.3839668,7.7867413,44.483696,17.734722,69.78791,0.69621164,2.243889,0.58,55820.14
2009-08-22 10:00:00,27.082138,0.7534986,1.0474517,5.823741,37.92622,18.40265,74.14171,0.07895847,2.93812,0.58,59737.984
2009-08-22 11:00:00,28.305027,0.7898019,1.4842131,7.382284,42.28404,17.343515,65.26303,0.39761955,1.2798363,0.5800002,65263.6
2009-08-22 12:00:00,23.92151,0.7606241,0.40058428,2.3284018,15.774492,19.002266,81.785126,0.85067993,1.8829528,0.58,45619.28
2009-08-22 13:00:00,26.492207,0.8194975,0.4322907,2.576811,20.117355,19.290096,79.81211,0.19751799,2.2694526,0.58,46340.703
2009-08-22 14:00:00,25.525862,0.9509874,0.36245197,2.1710358,15.1700325,19.644016,88.80286,0.26611128,2.0720286,0.58,32571.432
2009-08-22 15:00:00,26.80688,0.84290946,0.41961336,2.484589,18.61869,18.926874,77.82775,0.097273916,1.7591195,0.58,46244.75
2009-08-22 16:00:00,24.585434,0.93076515,0.02732937,0.11075423,4.3027177,19.263311,85.93166,0.18791704,1.4823257,0.58,37971.227
2009-08-22 17:00:00,24.308521,0.92826897,0.025628056,0.09849514,4.2346616,19.801388,89.88915,0.21205118,1.9925799,0.58,38344.742
2009-08-22 18:00:00,25.794981,0.9315922,0.37318408,2.2023785,15.649738,19.905499,89.50311,0.24675646,2.0449805,0.58,39293.266
2009-08-22 19:00:00,26.391731,0.88643706,0.29452562,1.5487914,11.596374,19.024237,74.34516,0.08848723,0.77496105,0.58,40767.082
2009-08-22 20:00:00,26.170689,0.92230576,0.35001397,2.0584228,13.969553,19.814638,86.87895,0.19401966,1.7244192,0.58,39517.867
2009-08-22 21:00:00,25.523952,0.92551196,0.35936952,2.2178519,14.1178465,19.496658,88.04541,0.13397437,2.0687952,0.58,34718.152
2009-08-22 22:00:00,26.391508,0.9540842,0.3348182,2.0277615,14.390339,19.989538,90.71972,0.13523449,1.8004111,0.58,36780.586
2009-08-22 23:00:00,26.391508,0.9540842,0.3348182,2.0277615,14.390339,19.989538,90.71972,0.13523449,1.8004111,0.58,36780.586
2009-08-23 00:00:00,26.391508,0.9540842,0.3348182,2.0277615,14.390339,19.989538,90.71972,0.13523449,1.8004111,0.58,36780.586
2009-08-23 01:00:00,24.347313,0.97531307,0.35744634,1.8039411,12.009933,19.5733,89.4557,0.38093293,2.2483628,1.6174324,23189.93
2009-08-23 02:00:00,24.333555,0.9665899,0.3667542,2.22763,15.6934185,18.85935,89.82737,0.32969785,1.9007863,0.58,24174.736
2009-08-23 03:00:00,26.227787,0.92947674,0.36724865,1.9919333,12.386835,19.601442,87.02279,0.476179,2.1104393,1.6159762,29982.29
2009-08-23 04:00:00,23.553967,0.8976279,0.3307051,1.7805444,12.066158,19.153942,88.26151,0.92393243,2.4326205,1.6139247,28600.41
2009-08-23 05:00:00,24.650555,0.966812,0.38371855,2.1003885,15.315116,19.376116,92.363235,0.21672523,1.6910226,0.58,29665.145
2009-08-23 06:00:00,24.275084,0.85747933,0.3424934,1.7474809,11.632617,19.55162,84.325966,0.10215303,2.2833292,1.6145445,29711.332
2009-08-23 07:00:00,24.886011,0.92368644,0.37574902,2.1051326,12.749085,18.99557,89.14045,0.26039153,2.5133018,1.605704,28750.182
2009-08-23 08:00:00,26.03007,0.9019335,0.37432936,2.1936872,18.214132,19.79574,87.122375,0.20773643,2.2800844,0.58,35318.73
2009-08-23 09:00:00,25.510424,0.76406956,0.37719372,2.0765214,13.883996,19.40977,84.29735,1.5403911,2.18201,1.6047412,35997.844
2009-08-23 10:00:00,29.283718,0.71198803,1.6907685,8.876968,52.588356,18.284323,72.79553,0.15490325,3.9775405,0.58,50232.23
2009-08-23 11:00:00,27.185,0.61726254,0.8252365,4.2136674,27.193336,18.210728,69.43471,0.24680483,1.835961,0.5800124,42216.816
2009-08-23 12:00:00,26.14114,0.8247654,0.5476707,3.1292698,21.777252,19.12485,80.12506,0.35240728,2.0136216,0.58,44129.242
2009-08-23 13:00:00,24.327473,0.8704974,0.030228939,0.1259495,5.256054,18.991102,80.454445,1.4111265,1.0702918,0.58,54301.78
2009-08-23 14:00:00,26.133709,0.82442975,0.45357332,2.6340723,20.630766,19.874619,84.816185,0.3848169,2.2115443,0.58,51197.4
2009-08-23 15:00:00,26.133709,0.82442975,0.45357332,2.6340723,20.630766,19.874619,84.816185,0.3848169,2.2115443,0.58,51197.4
2009-08-23 16:00:00,27.946318,0.7966485,0.3577385,2.0290205,18.177397,19.025806,73.42764,0.09547646,1.9673561,0.58,47137.184
2009-08-23 17:00:00,25.122005,0.91891134,0.17360589,1.0181862,10.00406,19.077854,77.57867,0.36844033,0.52964544,0.58,40040.027
2009-08-23 18:00:00,27.78216,0.9064633,0.2808013,1.603971,14.058568,20.07094,82.53852,0.100892454,1.7376541,0.58,47511.008
2009-08-23 19:00:00,27.317863,0.87425,0.26169068,1.5801628,14.120518,19.298891,81.08234,0.057257876,2.262956,0.58,42306.945
2009-08-23 20:00:00,26.541471,0.9392892,0.3513452,1.9949653,15.195889,20.393991,90.61512,0.19690911,2.1337402,0.58,43939.74
2009-08-23 21:00:00,25.401756,0.9424217,0.35380366,2.191062,13.418191,19.512108,90.981186,0.10925669,2.2203062,0.58,35196.695
2009-08-23 22:00:00,24.216957,0.94927794,0.39841533,2.2856915,10.352753,18.965715,90.00832,0.10096623,1.6295711,0.58,31678.908
2009-08-23 23:00:00,24.216957,0.94927794,0.39841533,2.2856915,10.352753,18.965715,90.00832,0.10096623,1.6295711,0.58,31678.908
2009-08-24 00:00:00,24.216957,0.94927794,0.39841533,2.2856915,10.352753,18.965715,90.00832,0.10096623,1.6295711,0.58,31678.908
2009-08-24 01:00:00,24.562534,0.96402323,0.3714918,2.1408124,16.631252,18.883295,90.693146,0.52594024,2.2388864,0.58,23275.38
2009-08-24 02:00:00,24.406176,0.9579785,0.3648832,2.1222687,16.208694,18.836506,90.43283,0.4177018,2.3232121,0.58,24456.291
2009-08-24 03:00:00,23.80329,0.8914049,0.33551973,1.769836,11.827799,19.083132,88.10454,1.3495339,2.2659945,1.6123329,26616.537
2009-08-24 04:00:00,24.885551,0.97865194,0.37620896,1.7862695,11.580358,19.222864,84.38171,0.25707182,1.0461587,1.6137211,25520.883
2009-08-24 05:00:00,24.507753,0.97028047,0.35761532,2.0846138,13.937683,19.341255,88.09482,0.20233038,1.2924503,0.58,27104.736
2009-08-24 06:00:00,24.773048,0.9617182,0.3587088,2.1945775,14.773561,19.253284,89.083664,0.13666974,1.8728873,0.58,28182.744
2009-08-24 07:00:00,24.580002,0.97445947,0.3817594,1.8066921,11.4651375,18.989168,82.309654,0.20034564,0.8709859,1.6134642,25662.586
2009-08-24 08:00:00,22.788754,0.8846247,0.022523262,0.08328137,3.8607426,18.805265,89.63882,0.32313025,2.0498471,0.58,32618.73
2009-08-24 09:00:00,26.298668,0.7485165,1.1591629,6.6028266,39.500103,17.451532,68.74772,0.36209786,1.5939062,0.58,51555.387
2009-08-24 10:00:00,26.382603,0.77535784,0.74705887,4.3177404,29.870718,19.06549,79.30852,0.303523,2.5157316,0.58,44301.562
2009-08-24 11:00:00,27.785326,0.8060564,1.4454811,7.8233852,46.257103,18.257336,70.7952,0.11985084,2.658356,0.58,64097.523
2009-08-24 12:00:00,26.793777,0.776181,0.5707633,3.2701287,24.670109,18.909191,77.643005,0.12666953,2.6794355,0.58,45114.4
2009-08-24 13:00:00,26.375498,0.7761292,0.57098514,3.2649498,25.487524,19.551477,83.125145,0.18208092,3.1225743,0.58,49332.555
2009-08-24 14:00:00,26.375498,0.7761292,0.57098514,3.2649498,25.487524,19.551477,83.125145,0.18208092,3.1225743,0.58,49332.555
2009-08-24 15:00:00,26.389778,0.76416767,0.41954952,2.1652908,14.895676,19.090754,75.56211,0.25494027,2.0570266,1.6129546,45362.594
2009-08-24 16:00:00,28.70185,0.8756988,0.5039823,2.5100884,19.037733,19.459055,73.8908,0.06300639,0.9686739,0.58,51206.926
2009-08-24 17:00:00,28.70185,0.8756988,0.5039823,2.5100884,19.037733,19.459055,73.8908,0.06300639,0.9686739,0.58,51206.926
2009-08-24 18:00:00,25.470554,0.9042788,0.3701908,2.1893532,14.724067,18.88732,82.076546,0.2082737,1.1435574,0.58,34240.723
2009-08-24 19:00:00,28.656277,0.9029648,0.25798735,1.4306587,12.837324,19.587233,76.65764,0.052344628,1.0798174,0.58,40345.676
2009-08-24 20:00:00,25.595366,0.941189,0.35256264,2.1821377,14.021222,19.759832,90.06613,0.12304546,2.2289174,0.58,34398.516
2009-08-24 21:00:00,25.486141,0.92156136,0.35904366,2.1896486,12.978807,19.652153,90.39251,0.23656328,2.0243206,0.58,37356.832
2009-08-24 22:00:00,25.035213,0.97583216,0.38130388,2.4129162,11.858181,19.645264,91.13902,0.06943854,1.0589768,0.58,33281.25
2009-08-24 23:00:00,25.035213,0.97583216,0.38130388,2.4129162,11.858181,19.645264,91.13902,0.06943854,1.0589768,0.58,33281.25
2009-08-25 00:00:00,25.035213,0.97583216,0.38130388,2.4129162,11.858181,19.645264,91.13902,0.06943854,1.0589768,0.58,33281.25
2009-08-25 01:00:00,25.035213,0.97583216,0.38130388,2.4129162,11.858181,19.645264,91.13902,0.06943854,1.0589768,0.58,33281.25
2009-08-25 02:00:00,25.25022,0.9701048,0.3772086,2.1639304,15.795479,19.250822,89.47198,0.3411786,2.2153316,0.58,26079.887
2009-08-25 03:00:00,25.260983,0.91283584,0.36270493,2.0465734,12.07615,18.97029,89.81648,0.53458273,2.390995,1.6117804,28410.533
2009-08-25 04:00:00,24.819351,0.96356845,0.36019278,2.1295786,14.580844,19.238117,89.93722,0.16557123,2.0785263,0.58,27658.396
2009-08-25 05:00:00,25.122091,0.95051384,0.35061836,2.0204816,16.0347,19.643528,90.61866,0.3559002,2.3068216,0.58,29148.992
